data,temperatura,umidità_relativa,precipitazione,direzione_vento,radiazione_globale,velocità_vento
2022-05-05T12:00:00Z,18.3,61.7,0,123,233.2,1.6
2022-05-05T13:00:00Z,18.5,63.8,0,111,218.8,1.4
2022-05-05T14:00:00Z,18.7,66.3,0,104,151.7,1.3
2022-05-05T15:00:00Z,13.2,88.8,0,11,37,1.7
2022-05-05T16:00:00Z,13.6,92.7,0,21,46.3,0.7
2022-05-05T17:00:00Z,13.9,94,0,287,59.2,1
2022-05-05T18:00:00Z,13.6,94,0,268,12,1.1
2022-05-05T19:00:00Z,13.3,96.3,0,256,0,1
2022-05-05T20:00:00Z,12.9,96.7,0,333,0,0.8
2022-05-05T21:00:00Z,12.8,98.2,0,358,0,2.1
2022-05-05T22:00:00Z,13.1,98.3,0,0,0,1.9
2022-05-05T23:00:00Z,13.1,97.7,0,358,0,2.2
2022-05-06T00:00:00Z,12.9,95.7,0,354,0,2.1
2022-05-06T01:00:00Z,12.7,97.5,0,5,0,1.8
2022-05-06T02:00:00Z,12.7,98,0,9,0,1.4
2022-05-06T03:00:00Z,12.4,97.8,0,18,0,1.4
2022-05-06T04:00:00Z,12.4,98.3,0,22,0,1
2022-05-06T05:00:00Z,12.3,99,0,29,0,0.8
2022-05-06T06:00:00Z,12.3,98.7,0,339,0.7,0.9
2022-05-06T07:00:00Z,12.8,98.3,0,95,49.8,0.5
2022-05-06T08:00:00Z,13.4,96.2,0,179,63.3,0.3
2022-05-06T09:00:00Z,13.6,94.8,0,351,75,0.9
2022-05-06T10:00:00Z,13.7,93.2,0,356,98.7,1.4
2022-05-06T11:00:00Z,14.2,90.2,0,357,134.2,1.3
2022-05-06T12:00:00Z,15.3,86,0,74,184,0.6
2022-05-06T13:00:00Z,15.4,82.2,0,89,157.8,0.8
2022-05-06T14:00:00Z,15.2,86.2,0,57,186,0.7
2022-05-06T15:00:00Z,15,88,0,170,113.7,1
2022-05-06T16:00:00Z,14.5,91.7,0,165,72.7,0.8
2022-05-06T17:00:00Z,14.4,91.3,0,74,44.8,0.5
2022-05-06T18:00:00Z,14.3,92.8,0,26,33.3,0.1
2022-05-06T19:00:00Z,13.9,93.7,0,345,0,0.3
2022-05-06T20:00:00Z,13.4,95,0,344,0,1
2022-05-06T21:00:00Z,13.3,96.2,0,2,0,1.4
2022-05-06T22:00:00Z,13.6,96,0,30,0,0.9
2022-05-06T23:00:00Z,13.6,97.2,0,253,0,0.3
2022-05-07T00:00:00Z,13.5,97.7,0,350,0,1
2022-05-07T01:00:00Z,13.3,97.8,0,21,0,0.9
2022-05-07T02:00:00Z,13,97.2,0,99,0,0.3
2022-05-07T03:00:00Z,12.7,98,0,121,0,0.1
2022-05-07T04:00:00Z,12.4,98.5,0,250,0,0.1
2022-05-07T05:00:00Z,12.1,99,0,205,0,0.1
2022-05-07T06:00:00Z,11.8,98.8,0,192,13,0.3
2022-05-07T07:00:00Z,13.2,99,0,190,88.8,0.3
2022-05-07T08:00:00Z,14.9,93.3,0,96,184.5,0.6
2022-05-07T09:00:00Z,16.7,81.5,0,114,297.5,0.7
2022-05-07T10:00:00Z,18.1,72.8,0,146,376.8,1
2022-05-07T11:00:00Z,19.2,66.3,0,177,520.3,1.3
2022-05-07T12:00:00Z,20.6,60.8,0,151,796.7,1.6
2022-05-07T13:00:00Z,20.5,57.3,0,148,577.8,2.1
2022-05-07T14:00:00Z,19.9,60.5,0,145,488.5,2.2
2022-05-07T15:00:00Z,19.8,61.8,0,133,282.3,1.9
2022-05-07T16:00:00Z,19.2,62.8,0,112,224,2.1
2022-05-07T17:00:00Z,17.6,72.7,0,88,135.2,2
2022-05-07T18:00:00Z,17,78.8,0,48,153.2,1.3
2022-05-07T19:00:00Z,17.1,78,0,48,82.7,1.2
2022-05-07T20:00:00Z,16.4,81,0,45,0,1.1
2022-05-07T21:00:00Z,15.5,87.7,0,20,0,0.5
2022-05-07T22:00:00Z,15.2,92.5,0,354,0,1.5
2022-05-07T23:00:00Z,15,91.3,0,0,0,1.6
2022-05-08T00:00:00Z,14.9,93.2,0,2,0,1.2
2022-05-08T01:00:00Z,14.6,93,0,360,0,1.8
2022-05-08T02:00:00Z,13.9,96.2,0,355,0,0.9
2022-05-08T03:00:00Z,13.8,96.2,0,1,0,1
2022-05-08T04:00:00Z,13.9,94.5,0,3,0,1.2
2022-05-08T05:00:00Z,13.8,94.2,0,353,0,1.4
2022-05-08T06:00:00Z,13.7,95.2,0,354,18.7,0.6
2022-05-08T07:00:00Z,15.5,86.2,0,4,160.7,1.4
2022-05-08T08:00:00Z,17.3,74.2,0,358,332.8,1.9
2022-05-08T09:00:00Z,18.9,64,0,347,385.2,1.3
2022-05-08T10:00:00Z,19.9,59.7,0,332,378.2,1
2022-05-08T11:00:00Z,21.1,56.3,0,103,392.8,1.2
2022-05-08T12:00:00Z,20.9,54.7,0,157,373.7,2.2
2022-05-08T13:00:00Z,21.5,55.3,0,137,491.2,1.8
2022-05-08T14:00:00Z,21.7,56.2,0,126,583.3,1.7
2022-05-08T15:00:00Z,22,51.2,0,128,371.3,1.8
2022-05-08T16:00:00Z,22.3,50.5,0,99,536.3,1.6
2022-05-08T17:00:00Z,21.4,51.2,0,82,187,1.4
2022-05-08T18:00:00Z,19.9,60.2,0,6,169,2
2022-05-08T19:00:00Z,20.2,58.2,0,4,99.3,1.7
2022-05-08T20:00:00Z,17.4,69,0,352,0,0.6
2022-05-08T21:00:00Z,15.5,78.7,0,325,0,0.1
2022-05-08T22:00:00Z,15.4,81.5,0,336,0,0.1
2022-05-08T23:00:00Z,16.1,81.2,0,0,0,0.5
2022-05-09T00:00:00Z,15.5,87.3,0,288,0,0.3
2022-05-09T01:00:00Z,13.7,93.3,0,210,0,0
2022-05-09T02:00:00Z,13.1,97.7,0,211,0,0
2022-05-09T03:00:00Z,13.4,98.3,0,298,0,0.2
2022-05-09T04:00:00Z,13.3,98.5,0,295,0,0.3
2022-05-09T05:00:00Z,12.8,98.7,0,258,0,0
2022-05-09T06:00:00Z,13.6,97.8,0,12,20.3,0.3
2022-05-09T07:00:00Z,15.9,86.5,0,25,98.3,0.5
2022-05-09T08:00:00Z,17.4,77.5,0,123,211.3,0.5
2022-05-09T09:00:00Z,20.2,62,0,5,417.2,0.9
2022-05-09T10:00:00Z,21.9,52.8,0,127,535.2,1.3
2022-05-09T11:00:00Z,22.4,51,0,114,622.5,1.3
2022-05-09T12:00:00Z,24.1,42.8,0,210,829.8,1.8
2022-05-09T13:00:00Z,24.8,41,0,127,740.3,1.8
2022-05-09T14:00:00Z,25.4,40.2,0,158,784,1.8
2022-05-09T15:00:00Z,25.4,38.7,0,198,523.2,1.5
2022-05-09T16:00:00Z,23.6,45.7,0,235,165.7,1.4
2022-05-09T17:00:00Z,21.4,56.2,0,241,129.7,1.6
2022-05-09T18:00:00Z,23.2,53.3,0,233,283.3,1
2022-05-09T19:00:00Z,22.6,53,0,170,98.5,0.1
2022-05-09T20:00:00Z,18.7,69,0,225,1.3,0
2022-05-09T21:00:00Z,16.4,78.8,0,176,0,0.1
2022-05-09T22:00:00Z,15.5,84.7,0,250,0,0.1
2022-05-09T23:00:00Z,16.2,84.3,0,337,0,0.1
2022-05-10T00:00:00Z,16.1,85.2,0,327,0,0.4
2022-05-10T01:00:00Z,15.7,87.7,0,353,0,0.2
2022-05-10T02:00:00Z,15.2,89,0,346,0,0.4
2022-05-10T03:00:00Z,14.7,89.5,0,326,0,0.5
2022-05-10T04:00:00Z,14.7,88.3,0,354,0,0.3
2022-05-10T05:00:00Z,14.1,90.3,0,298,0,0.2
2022-05-10T06:00:00Z,14.2,91.8,0,156,30.3,0.4
2022-05-10T07:00:00Z,18.4,75.5,0,72,165.2,0.4
2022-05-10T08:00:00Z,21.2,62.3,0,156,340.3,0.9
2022-05-10T09:00:00Z,22.6,56.5,0,184,529,1.1
2022-05-10T10:00:00Z,23.8,51,0,214,681.5,1.4
2022-05-10T11:00:00Z,24.8,49.5,0,209,783.5,1.6
2022-05-10T12:00:00Z,25.5,46.5,0,195,853.7,2
2022-05-10T13:00:00Z,26.1,42.5,0,175,808.5,2.1
2022-05-10T14:00:00Z,26.7,38.2,0,204,862,1.9
2022-05-10T15:00:00Z,27.1,36,0,231,786.2,1.9
2022-05-10T16:00:00Z,27.3,36.3,0,179,646.5,2.1
2022-05-10T17:00:00Z,27.3,35.5,0,181,471.8,2
2022-05-10T18:00:00Z,26.8,35.7,0,208,246.7,1.5
2022-05-10T19:00:00Z,25.2,40.7,0,218,75.2,0.8
2022-05-10T20:00:00Z,21.5,51.5,0,194,0,0.5
2022-05-10T21:00:00Z,19.8,57,0,204,0,0.9
2022-05-10T22:00:00Z,18.4,64.8,0,196,0,0.7
2022-05-10T23:00:00Z,17.7,67.8,0,219,0,0.9
2022-05-11T00:00:00Z,18.8,59.8,0,281,0,0.8
2022-05-11T01:00:00Z,17,69.8,0,17,0,0.5
2022-05-11T02:00:00Z,15.5,76.3,0,353,0,0.5
2022-05-11T03:00:00Z,14.6,81.7,0,309,0,0.2
2022-05-11T04:00:00Z,14.3,82.7,0,233,0,0.1
2022-05-11T05:00:00Z,13.9,83,0,278,0,0
2022-05-11T06:00:00Z,14.4,84,0,17,34.7,0.2
2022-05-11T07:00:00Z,16.7,77.3,0,113,78.7,0.1
2022-05-11T08:00:00Z,20.1,61.8,0,156,324.2,0.5
2022-05-11T09:00:00Z,22.8,47.8,0,128,519.8,1.1
2022-05-11T10:00:00Z,23.8,44.5,0,257,665,1.4
2022-05-11T11:00:00Z,25.4,40.5,0,248,801.3,1.5
2022-05-11T12:00:00Z,26.6,38,0,209,870,1.7
2022-05-11T13:00:00Z,27.4,36.2,0,229,896.8,1.6
2022-05-11T14:00:00Z,28.1,34.5,0,235,879.3,1.7
2022-05-11T15:00:00Z,28.8,30.7,0,247,796.2,1.8
2022-05-11T16:00:00Z,29,29.7,0,206,653.5,1.9
2022-05-11T17:00:00Z,29.1,28.2,0,228,491.2,1.6
2022-05-11T18:00:00Z,29,29.8,0,209,302,1.4
2022-05-11T19:00:00Z,27.5,34.8,0,228,111.3,1.6
2022-05-11T20:00:00Z,24.7,38.3,0,226,0,2.2
2022-05-11T21:00:00Z,23.1,42,0,226,0,1.8
2022-05-11T22:00:00Z,21.9,47.8,0,271,0,1.4
2022-05-11T23:00:00Z,20.7,54.3,0,292,0,1.4
2022-05-12T00:00:00Z,19.9,57,0,302,0,1.5
2022-05-12T01:00:00Z,18.9,60.8,0,293,0,1.4
2022-05-12T02:00:00Z,17.9,65.7,0,293,0,0.9
2022-05-12T03:00:00Z,16.6,71.2,0,279,0,0.6
2022-05-12T04:00:00Z,16.7,75,0,252,0,1.1
2022-05-12T05:00:00Z,16.6,77.8,0,244,0,1.1
2022-05-12T06:00:00Z,17.4,76.3,0,254,37,1.2
2022-05-12T07:00:00Z,19.3,69.8,0,244,168.7,1.6
2022-05-12T08:00:00Z,20.6,67.2,0,220,329.5,1.7
2022-05-12T09:00:00Z,21.6,62.8,0,216,541.7,2.3
2022-05-12T10:00:00Z,23.1,58.8,0,226,694.2,1.9
2022-05-12T11:00:00Z,24.6,55,0,207,796.3,2
2022-05-12T12:00:00Z,25.9,51.7,0,222,853.8,1.9
2022-05-12T13:00:00Z,27.2,46.5,0,214,888.8,1.6
2022-05-12T14:00:00Z,28.1,44.7,0,222,856.7,1.8
2022-05-12T15:00:00Z,28.6,42.7,0,215,772.3,2.2
2022-05-12T16:00:00Z,29.1,40.3,0,221,635.2,1.9
2022-05-12T17:00:00Z,29,38,0,204,474.5,2.2
2022-05-12T18:00:00Z,27.7,37.3,0,213,289.2,2.5
2022-05-12T19:00:00Z,25.8,40,0,215,113.5,2.3
2022-05-12T20:00:00Z,23,51.2,0,219,0,2.1
2022-05-12T21:00:00Z,21.2,55.7,0,218,0,2.7
2022-05-12T22:00:00Z,20.2,54,0,234,0,2
2022-05-12T23:00:00Z,19.5,56.2,0,293,0,1.6
2022-05-13T00:00:00Z,18.2,61.2,0,270,0,1.3
2022-05-13T01:00:00Z,17.7,64.7,0,270,0,1.2
2022-05-13T02:00:00Z,17.1,69.3,0,264,0,1
2022-05-13T03:00:00Z,17.1,71.3,0,254,0,1.3
2022-05-13T04:00:00Z,16.4,76.5,0,268,0,0.7
2022-05-13T05:00:00Z,15.7,82.2,0,296,0,0.7
2022-05-13T06:00:00Z,16.5,77,0,301,37.3,0.9
2022-05-13T07:00:00Z,19.2,63.5,0,276,187.7,1.3
2022-05-13T08:00:00Z,21.2,50.8,0,224,344.8,1.6
2022-05-13T09:00:00Z,22,49.2,0,221,541,2.2
2022-05-13T10:00:00Z,23.3,49.5,0,209,699,1.9
2022-05-13T11:00:00Z,24.6,50.2,0,203,794.2,1.9
2022-05-13T12:00:00Z,25.8,46.7,0,190,855.8,2.1
2022-05-13T13:00:00Z,26.8,43.7,0,201,886.3,2
2022-05-13T14:00:00Z,27.6,41.8,0,174,857.7,2
2022-05-13T15:00:00Z,28.4,40.2,0,205,712.5,2
2022-05-13T16:00:00Z,28.4,40.8,0,199,549.7,2.1
2022-05-13T17:00:00Z,28.1,41.5,0,226,315.5,1.6
2022-05-13T18:00:00Z,28.2,40,0,232,297.2,1.8
2022-05-13T19:00:00Z,26,42.7,0,211,62.2,2.3
2022-05-13T20:00:00Z,23.8,49.7,0,210,4.3,2.3
2022-05-13T21:00:00Z,21.7,52.7,0,216,0,2.5
2022-05-13T22:00:00Z,20.5,55.2,0,235,0,1.6
2022-05-13T23:00:00Z,20,57.2,0,303,0,1.4
2022-05-14T00:00:00Z,19.3,61,0,311,0,1.2
2022-05-14T01:00:00Z,18.6,64.8,0,301,0,1
2022-05-14T02:00:00Z,18.7,64.2,0,296,0,1.1
2022-05-14T03:00:00Z,18.6,65.8,0,308,0,1.6
2022-05-14T04:00:00Z,18.2,68.5,0,246,0,1.1
2022-05-14T05:00:00Z,18.4,68.3,0,260,0,1.2
2022-05-14T06:00:00Z,18.4,66,0,266,7,1.2
2022-05-14T07:00:00Z,18.4,73,0,252,31.7,1
2022-05-14T08:00:00Z,19,72.3,0,240,258.2,1.3
2022-05-14T09:00:00Z,22.6,55.8,0,254,542.3,1.4
2022-05-14T10:00:00Z,24.3,52.2,0,181,702.3,1
2022-05-14T11:00:00Z,25.9,47.8,0,190,793,1.6
2022-05-14T12:00:00Z,26.6,45.7,0,156,864,1.9
2022-05-14T13:00:00Z,27.4,42.8,0,170,898.8,1.9
2022-05-14T14:00:00Z,28.4,39.7,0,165,882.8,1.9
2022-05-14T15:00:00Z,29.1,37.5,0,176,794.8,1.6
2022-05-14T16:00:00Z,29.3,35.7,0,139,653.2,1.8
2022-05-14T17:00:00Z,29.2,34.2,0,128,486.3,1.9
2022-05-14T18:00:00Z,29.1,34.7,0,156,295.5,1.4
2022-05-14T19:00:00Z,27.3,39,0,173,93.7,1.4
2022-05-14T20:00:00Z,24.3,46.8,0,161,4.7,1
2022-05-14T21:00:00Z,22.6,51.8,0,183,0,0.8
2022-05-14T22:00:00Z,21.6,52.3,0,299,0,0.7
2022-05-14T23:00:00Z,20.4,56.7,0,292,0,0.7
2022-05-15T00:00:00Z,19.7,60,0,212,0,0.3
2022-05-15T01:00:00Z,18.5,65.8,0,17,0,0.1
2022-05-15T02:00:00Z,17.9,70.7,0,210,0,0.3
2022-05-15T03:00:00Z,17.6,79.7,0,142,0,0.1
2022-05-15T04:00:00Z,17.5,84.7,0,270,0,0
2022-05-15T05:00:00Z,16.7,90.8,0,224,0,0
2022-05-15T06:00:00Z,17.1,92.7,0,299,33,0
2022-05-15T07:00:00Z,21.6,74.7,0,56,167,0.2
2022-05-15T08:00:00Z,24.4,60,0,138,338.5,0.9
2022-05-15T09:00:00Z,25.3,56.5,0,143,506,1.1
2022-05-15T10:00:00Z,26.2,54.2,0,158,668.7,1.6
2022-05-15T11:00:00Z,27.2,50.5,0,153,781.7,1.7
2022-05-15T12:00:00Z,28.3,48.7,0,122,854.8,1.5
2022-05-15T13:00:00Z,29.4,45.7,0,144,926.3,2
2022-05-15T14:00:00Z,29.2,44,0,138,722.5,2.3
2022-05-15T15:00:00Z,29.7,41.7,0,142,711.8,2
2022-05-15T16:00:00Z,30,39,0,169,601.5,2.2
2022-05-15T17:00:00Z,30.1,38.5,0,174,401.7,1.9
2022-05-15T18:00:00Z,29.4,39.7,0,193,243.2,2
2022-05-15T19:00:00Z,27.5,41.5,0,217,57,1.4
2022-05-15T20:00:00Z,25.9,43.7,0,213,0,1.9
2022-05-15T21:00:00Z,24.5,47.2,0,206,0,1.4
2022-05-15T22:00:00Z,23.6,47.3,0,221,0,1.8
2022-05-15T23:00:00Z,22.3,48.3,0,237,0,1.1
2022-05-16T00:00:00Z,21.3,49,0,290,0,0.8
2022-05-16T01:00:00Z,20.3,52.7,0,286,0,0.8
2022-05-16T02:00:00Z,19.5,56.7,0,285,0,0.8
2022-05-16T03:00:00Z,19.1,58.3,0,288,0,0.7
2022-05-16T04:00:00Z,18.6,61,0,268,0,0.7
2022-05-16T05:00:00Z,18.3,63.2,0,305,0,0.6
2022-05-16T06:00:00Z,18.3,64.7,0,254,42.8,0.5
2022-05-16T07:00:00Z,21.3,50.7,0,240,144.2,1.3
2022-05-16T08:00:00Z,22.9,45,0,259,354.2,1.5
2022-05-16T09:00:00Z,24.8,40,0,235,541.5,1.7
2022-05-16T10:00:00Z,26.3,37.3,0,225,694.2,1.8
2022-05-16T11:00:00Z,27.1,35.2,0,197,802.8,2.3
2022-05-16T12:00:00Z,28.6,34.8,0,229,865.7,1.9
2022-05-16T13:00:00Z,29.8,33.7,0,202,892.3,2.1
2022-05-16T14:00:00Z,30.1,34.3,0,189,867.2,2.1
2022-05-16T15:00:00Z,30.3,33.7,0,220,724.8,2.1
2022-05-16T16:00:00Z,30.1,34.5,0,287,576,1.9
2022-05-16T17:00:00Z,30.7,33.5,0,256,464.8,1.6
2022-05-16T18:00:00Z,29.4,36.3,0,353,292.7,3.2
2022-05-16T19:00:00Z,27.5,33,0,355,118.8,4.1
2022-05-16T20:00:00Z,25.8,35.5,0,354,5,3.1
2022-05-16T21:00:00Z,23.1,42.5,0,240,0,0.9
2022-05-16T22:00:00Z,20.4,51.8,0,130,0,0.6
2022-05-16T23:00:00Z,20,55.3,0,316,0,0.9
2022-05-17T00:00:00Z,19.6,58.7,0,302,0,0.7
2022-05-17T01:00:00Z,17.8,68.3,0,152,0,0.5
2022-05-17T02:00:00Z,17.1,73.7,0,31,0,0.5
2022-05-17T03:00:00Z,16.9,76.2,0,75,0,0.4
2022-05-17T04:00:00Z,15.9,82,0,152,0,0.3
2022-05-17T05:00:00Z,15.7,84.7,0,154,0,0.4
2022-05-17T06:00:00Z,16.9,79.8,0,160,48.5,0.2
2022-05-17T07:00:00Z,20.7,63.8,0,188,175.3,1
2022-05-17T08:00:00Z,22.6,56.8,0,156,361.2,0.9
2022-05-17T09:00:00Z,24.4,51.7,0,114,481.2,0.9
2022-05-17T10:00:00Z,25.8,49.2,0,129,667.8,1.4
2022-05-17T11:00:00Z,27.3,45.2,0,168,811.8,1.6
2022-05-17T12:00:00Z,29.3,39.8,0,192,861.8,1.5
2022-05-17T13:00:00Z,30.6,35,0,239,886.8,1.5
2022-05-17T14:00:00Z,30.9,32,0,249,866.8,1.9
2022-05-17T15:00:00Z,31.3,29.5,0,265,788.2,2.1
2022-05-17T16:00:00Z,32.4,27.5,0,201,644.7,1.6
2022-05-17T17:00:00Z,32.3,25.5,0,193,462.7,1.4
2022-05-17T18:00:00Z,31.9,25.3,0,203,294.8,1.6
2022-05-17T19:00:00Z,30.2,29.2,0,217,108.5,0.8
2022-05-17T20:00:00Z,26.5,36.2,0,195,2.8,0.8
2022-05-17T21:00:00Z,23.7,43.8,0,201,0,0.6
2022-05-17T22:00:00Z,23,51.8,0,214,0,1
2022-05-17T23:00:00Z,23.9,53.8,0,248,0,0.9
2022-05-18T00:00:00Z,22.3,58.5,0,279,0,0.6
2022-05-18T01:00:00Z,20.6,64.2,0,216,0,0.3
2022-05-18T02:00:00Z,18.6,73.2,0,196,0,0.2
2022-05-18T03:00:00Z,18.4,74.5,0,102,0,0.6
2022-05-18T04:00:00Z,18.2,74,0,97,0,0.7
2022-05-18T05:00:00Z,18.6,73.5,0,111,0,0.8
2022-05-18T06:00:00Z,18.9,76.5,0,297,44.8,0.1
2022-05-18T07:00:00Z,22.4,63.7,0,61,183.8,0.9
2022-05-18T08:00:00Z,24.4,57.2,0,93,362.8,1.6
2022-05-18T09:00:00Z,25.4,51.8,0,114,542.8,2.8
2022-05-18T10:00:00Z,25.7,53.5,0,121,688.5,3.4
2022-05-18T11:00:00Z,27,50.5,0,120,787.3,3.5
2022-05-18T12:00:00Z,28,45.5,0,128,863,3.5
2022-05-18T13:00:00Z,28.7,44.8,0,125,836.5,3.1
2022-05-18T14:00:00Z,29.1,43.7,0,117,755.5,3
2022-05-18T15:00:00Z,29.3,42.5,0,110,793.5,3.3
2022-05-18T16:00:00Z,29.1,41.5,0,113,661,3.1
2022-05-18T17:00:00Z,29,41.3,0,113,487.2,2.7
2022-05-18T18:00:00Z,28.1,43,0,108,288,3
2022-05-18T19:00:00Z,26.9,42.3,0,114,121.7,3.1
2022-05-18T20:00:00Z,25.1,45.8,0,109,2.5,2.4
2022-05-18T21:00:00Z,23.9,50.3,0,100,0,2
2022-05-18T22:00:00Z,23,49.5,0,104,0,2.3
2022-05-18T23:00:00Z,22.2,47.7,0,103,0,2.3
2022-05-19T00:00:00Z,21.2,51.2,0,69,0,2.1
2022-05-19T01:00:00Z,20.7,50.2,0,64,0,2.2
2022-05-19T02:00:00Z,20.6,46.8,0,60,0,2.3
2022-05-19T03:00:00Z,21,42.7,0,59,0,2.3
2022-05-19T04:00:00Z,20.8,41.7,0,59,0,2.2
2022-05-19T05:00:00Z,20.3,42.7,0,56,0,1.9
2022-05-19T06:00:00Z,19.9,42.7,0,59,46.5,2
2022-05-19T07:00:00Z,21.4,40.7,0,62,199,2
2022-05-19T08:00:00Z,22.9,34,0,79,359.5,2.1
2022-05-19T09:00:00Z,24.1,28.8,0,95,558.2,2.4
2022-05-19T10:00:00Z,25.3,29.5,0,126,705.2,2.3
2022-05-19T11:00:00Z,26.3,30.2,0,143,813.2,2.5
2022-05-19T12:00:00Z,27.6,30.2,0,146,869.3,1.8
2022-05-19T13:00:00Z,28.4,30,0,169,861.8,1.9
2022-05-19T14:00:00Z,28.7,30,0,129,851.8,1.7
2022-05-19T15:00:00Z,29.3,30.2,0,164,793.3,1.9
2022-05-19T16:00:00Z,29.2,31,0,125,631.7,1.9
2022-05-19T17:00:00Z,29.1,31.5,0,126,464.3,1.7
2022-05-19T18:00:00Z,28.9,32.7,0,138,315.8,1.8
2022-05-19T19:00:00Z,27.7,35.5,0,122,125.2,1.5
2022-05-19T20:00:00Z,24.6,43.7,0,128,3.8,0.9
2022-05-19T21:00:00Z,21.8,54,0,164,0,0.5
2022-05-19T22:00:00Z,20.9,59.7,0,192,0,0.6
2022-05-19T23:00:00Z,20.4,62,0,258,0,0.5
2022-05-20T00:00:00Z,19,67.5,0,342,0,0.1
2022-05-20T01:00:00Z,18.9,69,0,12,0,0.4
2022-05-20T02:00:00Z,19.5,65.2,0,73,0,1.4
2022-05-20T03:00:00Z,18.2,62.5,0,43,0,0.6
2022-05-20T04:00:00Z,16.3,67.8,0,241,0,0
2022-05-20T05:00:00Z,15.7,69.8,0,211,0,0.3
2022-05-20T06:00:00Z,17.3,65.5,0,205,46.8,0.2
2022-05-20T07:00:00Z,21.6,48.3,0,150,184.3,0.3
2022-05-20T08:00:00Z,24.1,40,0,166,362,0.9
2022-05-20T09:00:00Z,25.2,35.3,0,152,536.8,1.5
2022-05-20T10:00:00Z,26.5,34.2,0,169,692.8,1.4
2022-05-20T11:00:00Z,28.1,33,0,142,791.3,1.6
2022-05-20T12:00:00Z,29.7,34.2,0,204,853.5,1.8
2022-05-20T13:00:00Z,30.4,34.8,0,201,873.2,2.2
2022-05-20T14:00:00Z,31.1,35.7,0,228,853.3,2.1
2022-05-20T15:00:00Z,31.2,36.3,0,232,762.8,2
2022-05-20T16:00:00Z,31.3,36.8,0,218,622.7,2.3
2022-05-20T17:00:00Z,31.6,33.8,0,243,471.7,1.7
2022-05-20T18:00:00Z,31.1,30.3,0,206,284.7,2.2
2022-05-20T19:00:00Z,29.4,31,0,210,126,2.6
2022-05-20T20:00:00Z,26.7,35,0,219,6.7,2.4
2022-05-20T21:00:00Z,24.7,42.2,0,228,0,2
2022-05-20T22:00:00Z,23.4,48.2,0,242,0,2.2
2022-05-20T23:00:00Z,22.3,53.3,0,283,0,2
2022-05-21T00:00:00Z,21.4,57.5,0,271,0,1.4
2022-05-21T01:00:00Z,20.9,60.3,0,289,0,1.4
2022-05-21T02:00:00Z,20,67.2,0,262,0,1.1
2022-05-21T03:00:00Z,19.6,70,0,290,0,0.9
2022-05-21T04:00:00Z,19.3,70.5,0,269,0,1.1
2022-05-21T05:00:00Z,19.1,71.7,0,268,0,1
2022-05-21T06:00:00Z,19.4,73.2,0,273,33.3,1.1
2022-05-21T07:00:00Z,21.5,66.7,0,238,188,1.6
2022-05-21T08:00:00Z,23.1,63.5,0,253,370.8,2
2022-05-21T09:00:00Z,25,57.7,0,218,549.2,2
2022-05-21T10:00:00Z,26.3,53.5,0,279,704.7,1.9
2022-05-21T11:00:00Z,27.9,48,0,279,760.8,2
2022-05-21T12:00:00Z,28.9,45.2,0,283,696.7,1.9
2022-05-21T13:00:00Z,29.9,43.8,0,270,662.7,2
2022-05-21T14:00:00Z,31.1,41,0,258,795.2,1.9
2022-05-21T15:00:00Z,31.7,38.3,0,289,751,1.8
2022-05-21T16:00:00Z,32.4,36.8,0,247,628.7,1.6
2022-05-21T17:00:00Z,32.7,35,0,274,439.5,1.5
2022-05-21T18:00:00Z,32.5,36.2,0,285,263,1.4
2022-05-21T19:00:00Z,31.1,38.5,0,285,113.2,1.4
2022-05-21T20:00:00Z,28.9,42,0,227,6.2,1.5
2022-05-21T21:00:00Z,26.8,52.5,0,222,0,1.6
2022-05-21T22:00:00Z,24.7,60.7,0,216,0,1.6
2022-05-21T23:00:00Z,23,63.7,0,249,0,1.3
2022-05-22T00:00:00Z,22,65.2,0,285,0,1.2
2022-05-22T01:00:00Z,21.3,65.8,0,299,0,1.4
2022-05-22T02:00:00Z,20.4,69.2,0,315,0,0.9
2022-05-22T03:00:00Z,19.9,70.2,0,307,0,0.9
2022-05-22T04:00:00Z,19.5,71.2,0,314,0,0.9
2022-05-22T05:00:00Z,18.4,76.3,0,250,0,0.2
2022-05-22T06:00:00Z,19,76.3,0,195,54.2,0.4
2022-05-22T07:00:00Z,22,66.5,0,277,146.5,0.5
2022-05-22T08:00:00Z,23.8,58.7,0,291,302.7,0.9
2022-05-22T09:00:00Z,25.1,54.7,0,293,386.3,1.4
2022-05-22T10:00:00Z,25.5,54.7,0,290,557.3,1.6
2022-05-22T11:00:00Z,27.6,48.8,0,255,609,1.5
2022-05-22T12:00:00Z,29,45.2,0,202,670.5,1.6
2022-05-22T13:00:00Z,29.5,45,0,254,629.3,1.6
2022-05-22T14:00:00Z,29.8,44.7,0,288,602.8,1.7
2022-05-22T15:00:00Z,29.9,43.5,0,284,506.8,1.5
2022-05-22T16:00:00Z,30.6,41.2,0,236,458.2,1.1
2022-05-22T17:00:00Z,30.5,41.8,0,229,286.3,1.1
2022-05-22T18:00:00Z,29.4,45.2,0,178,179.8,0.9
2022-05-22T19:00:00Z,27.7,51.3,0,178,69.8,0.8
2022-05-22T20:00:00Z,25.6,62,0,246,4.8,1.9
2022-05-22T21:00:00Z,24.7,63.2,0,232,0,1.9
2022-05-22T22:00:00Z,23.8,64.3,0,252,0,1.7
